system:index,B11,B12,B2,B3,B4,B8,EVI,NDVI,NDWI,SAVI,date,lat,lon,.geo
20230209T045941_20230209T050547_T44RRN_2_45_0,3131,2371,1328,1561,1637,2748,1.063768671007277,0.25336373,-0.27546996,0.3800022802417057,2023-02-09,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}"
20230209T045941_20230209T050547_T44RRN_2_48_0,2826,2038,1418,1734,1586,4164,2.1158896913985554,0.44834784,-0.41200408,0.6724632640639945,2023-02-09,24.976795211066857,84.62985290020244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62985290020244,24.976795211066857]}"
20230209T045941_20230209T050547_T44RRP_2_5_0,4329,3507,2148,2442,2886,3998,0.5341018251681076,0.161534,-0.24161491,0.24228339022441714,2023-02-09,25.455102836226555,84.09384306269588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.09384306269588,25.455102836226555]}"
20230209T045941_20230209T050547_T44RRP_2_10_0,2827,2328,1561,1760,1728,2697,1.7832167832167833,0.21898305,-0.2102311,0.32843746469325497,2023-02-09,25.89964766774224,85.00849408045715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00849408045715,25.89964766774224]}"
20230209T045941_20230209T050547_T44RRP_2_17_0,2366,1730,1390,1580,1335,4272,3.9518299246501614,0.52380955,-0.46001366,0.7856442264823895,2023-02-09,26.138658172269054,84.78577141669328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.78577141669328,26.138658172269054]}"
20230209T045941_20230209T050547_T44RRP_2_20_0,2232,1581,1225,1508,1294,3631,2.6454607199456643,0.47451776,-0.41311538,0.7117043954928434,2023-02-09,25.54799896388803,84.48822074789439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.48822074789439,25.54799896388803]}"
20230209T045941_20230209T050547_T44RRP_2_23_0,2575,1941,1446,1717,1537,4041,2.5878462174452252,0.44890642,-0.40361238,0.6732992739983866,2023-02-09,26.11343125960159,84.7883532579798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.7883532579798,26.11343125960159]}"
20230209T045941_20230209T050547_T44RRP_2_40_0,2384,1640,1357,1590,1348,5307,3.0751903060431878,0.5948911,-0.53893,0.8922695514987604,2023-02-09,25.99840870446236,84.81758021542801,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.81758021542801,25.99840870446236]}"
20230209T045941_20230209T050547_T44RRP_2_44_0,2466,1826,1219,1526,1277,4063,2.6959550996709893,0.52172285,-0.45392737,0.7825110008426177,2023-02-09,25.448180472305893,84.53212680687135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.53212680687135,25.448180472305893]}"
20230209T045941_20230209T050547_T45RTH_2_2_0,2918,2414,1552,1816,1794,3105,1.4697309417040358,0.26760563,-0.26193863,0.401367486478212,2023-02-09,25.110392977465306,84.74857373563094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74857373563094,25.110392977465306]}"
20230209T045941_20230209T050547_T45RTH_2_19_0,2875,2046,1418,1666,1514,4540,2.5301003344481603,0.4998348,-0.46310022,0.7496903129903378,2023-02-09,25.042635625377436,84.63448305540332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63448305540332,25.042635625377436]}"
20230209T045941_20230209T050547_T45RTH_2_30_0,3432,2732,1520,1784,1710,3395,1.8672429078014185,0.33006856,-0.31106392,0.4950543531485653,2023-02-09,24.929593007845224,84.6379330931922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6379330931922,24.929593007845224]}"
20230209T045941_20230209T050547_T45RTH_2_41_0,2855,2200,1393,1632,1508,3962,2.3932124049151553,0.44862887,-0.4165177,0.6728818206745271,2023-02-09,24.98366405532328,84.20121193056889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.20121193056889,24.98366405532328]}"
20230209T045941_20230209T050547_T45RTH_2_43_0,3000,2381,1472,1742,1720,3320,1.5378700499807765,0.31746033,-0.3117345,0.4761432397579605,2023-02-09,24.82697615906361,84.90506623201334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90506623201334,24.82697615906361]}"
20230209T045941_20230209T050547_T45RTH_2_45_0,3075,2335,1302,1498,1604,2664,1.0499207606973058,0.24835989,-0.28015378,0.3724961930420522,2023-02-09,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}"
20230209T045941_20230209T050547_T45RTH_2_48_0,3076,2257,1490,1788,1705,3973,1.8719049191152195,0.3994364,-0.37927443,0.5991018754952893,2023-02-09,24.976852680933213,84.62990100252732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62990100252732,24.976852680933213]}"
20230209T045941_20230209T050547_T45RTJ_2_5_0,4406,3596,1988,2338,2904,4066,0.44142227624981,0.16671449,-0.26983136,0.25005379814934364,2023-02-09,25.45515048100588,84.09378797380577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.09378797380577,25.45515048100588]}"
20230209T045941_20230209T050547_T45RTJ_2_10_0,2776,2263,1530,1774,1692,2858,1.8977864583333335,0.25626373,-0.23402418,0.3843533677617844,2023-02-09,25.899644975167085,85.00853719003544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00853719003544,25.899644975167085]}"
20230209T045941_20230209T050547_T45RTJ_2_17_0,2403,1720,1399,1576,1331,4384,4.0630822464732494,0.53420824,-0.47114095,0.8012422360248448,2023-02-09,26.13866287378065,84.78580128968889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.78580128968889,26.13866287378065]}"
20230209T045941_20230209T050547_T45RTJ_2_20_0,2229,1597,1231,1495,1294,3655,2.6982857142857144,0.47706607,-0.41941747,0.7155268208909991,2023-02-09,25.547991237923714,84.48825352106263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.48825352106263,25.547991237923714]}"
20230209T045941_20230209T050547_T45RTJ_2_23_0,2545,1885,1436,1714,1546,4090,2.4489795918367347,0.45138395,-0.40937284,0.6770158786480973,2023-02-09,26.113430884577557,84.78837656233179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.78837656233179,26.113430884577557]}"
20230209T045941_20230209T050547_T45RTJ_2_40_0,2379,1632,1364,1586,1352,5472,3.070044709388972,0.6037515,-0.5505809,0.9055608469484944,2023-02-09,25.99843718906074,84.81760143511875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.81760143511875,25.99843718906074]}"
20230209T045941_20230209T050547_T45RTJ_2_44_0,2465,1810,1209,1509,1281,3930,2.5975681506177684,0.50834775,-0.44511858,0.762448431353737,2023-02-09,25.448106128757654,84.53208012457526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.53208012457526,25.448106128757654]}"
20230209T045941_20230209T050547_T45RTK_2_0_0,2792,2201,1522,1628,1703,2770,1.6947268106734434,0.23854236,-0.2596635,0.3577735553816922,2023-02-09,26.773420213341716,84.70736223550318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.70736223550318,26.773420213341716]}"
20230209T045941_20230209T050547_T45RTK_2_12_0,2571,1846,1681,1902,1610,4256,5.051546391752577,0.45107397,-0.38226697,0.6765533111736128,2023-02-09,26.885146141317154,84.80988023771987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.80988023771987,26.885146141317154]}"
20230209T045941_20230209T050547_T45RTK_2_17_0,2396,1712,1192,1426,1198,4440,3.0141316474525848,0.57502663,-0.51380837,0.862463421122639,2023-02-09,26.13866287378065,84.78580128968889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.78580128968889,26.13866287378065]}"
20230209T045941_20230209T050547_T45RTK_2_32_0,2859,2726,1760,1954,2116,2586,0.5640902544407105,0.099957466,-0.13920705,0.14992025518341306,2023-02-09,26.74423897107225,84.76755501233136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.76755501233136,26.74423897107225]}"
20230209T045941_20230209T050547_T45RTK_2_39_0,2649,1870,1304,1705,1332,6159,2.7601784080512353,0.64437324,-0.5663784,0.9664953614095975,2023-02-09,26.201708277638154,84.61933607852656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61933607852656,26.201708277638154]}"
20230209T045941_20230209T050547_T45RUJ_2_7_0,2502,1795,1325,1610,1447,4144,2.3334486935455963,0.4823824,-0.4403893,0.7235088974336046,2023-02-09,25.90929185415298,85.17925231149755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17925231149755,25.90929185415298]}"
20230209T045941_20230209T050547_T45RUJ_2_10_0,2812,2288,1518,1769,1684,2892,1.8734491315136474,0.26398602,-0.24093542,0.39593575876761716,2023-02-09,25.899644975167085,85.00853719003544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00853719003544,25.899644975167085]}"
20230211T044929_20230211T045113_T44RRP_2_10_0,3125,2565,1657,1841,1778,2926,2.4582441113490363,0.24404761,-0.22760646,0.3660325220533532,2023-02-11,25.89964766774224,85.00849408045715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00849408045715,25.89964766774224]}"
20230211T044929_20230211T045113_T45RTJ_2_10_0,3070,2500,1676,1836,1753,2968,3.3124318429661943,0.25736073,-0.23563696,0.3860002117970984,2023-02-11,25.899644975167085,85.00853719003544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00853719003544,25.899644975167085]}"
20230211T044929_20230211T045113_T45RUJ_2_7_0,2716,1996,1419,1640,1489,4312,2.709733154156268,0.48664024,-0.44892472,0.7298974403171594,2023-02-11,25.90929185415298,85.17925231149755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17925231149755,25.90929185415298]}"
20230211T044929_20230211T045113_T45RUJ_2_8_0,2589,1698,1363,1564,1313,5421,3.337124289195776,0.61003864,-0.5521833,0.9149899769841858,2023-02-11,25.9678651401917,85.71686242447636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.71686242447636,25.9678651401917]}"
20230211T044929_20230211T045113_T45RUJ_2_10_0,3107,2525,1702,1857,1764,3006,3.7590799031476996,0.26037735,-0.2362739,0.39052510219054604,2023-02-11,25.899644975167085,85.00853719003544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00853719003544,25.899644975167085]}"
20230211T044929_20230211T045113_T45RUJ_2_26_0,2283,1587,1233,1441,1233,5444,2.9279655124461135,0.63067245,-0.58140886,0.9459378509921379,2023-02-11,25.687781778645725,85.42932579438074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.42932579438074,25.687781778645725]}"
20230211T044929_20230211T045113_T45RUJ_2_28_0,3525,2615,1564,1807,1692,4046,2.383556095585257,0.41024747,-0.38253886,0.6153175917051494,2023-02-11,25.93664004439994,85.7389690164764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.7389690164764,25.93664004439994]}"
20230211T044929_20230211T045113_T45RUJ_2_38_0,2793,2066,1619,1802,1542,4922,4.157441574415744,0.52289605,-0.46400952,0.7842833939206435,2023-02-11,26.127647475224002,86.02547942897066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.02547942897066,26.127647475224002]}"
20230211T044929_20230211T045113_T45RUK_2_27_0,2964,2074,1882,2023,1766,4368,7.652941176470588,0.42419302,-0.36692223,0.636237672181922,2023-02-11,26.705622720054997,85.51189613417614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.51189613417614,26.705622720054997]}"
20230211T044929_20230211T045113_T45RVH_2_21_0,3273,2823,1679,1932,1988,3526,1.343231441048035,0.27892637,-0.29204836,0.41835161846042246,2023-02-11,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}"
20230211T044929_20230211T045113_T45RVH_2_49_0,2362,1648,1349,1548,1302,5016,3.4243038908353314,0.58784425,-0.5283364,0.8816966052069319,2023-02-11,25.308008774376134,86.16604545464368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.16604545464368,25.308008774376134]}"
20230211T044929_20230211T045113_T45RVJ_2_1_0,3271,2780,1898,2242,2110,4309,2.010054844606947,0.3425767,-0.31552434,0.5138250642573409,2023-02-11,25.639229604428664,86.56052872090477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.56052872090477,25.639229604428664]}"
20230211T044929_20230211T045113_T45RVJ_2_6_0,2565,1812,1349,1493,1298,4952,3.481989708404803,0.58464,-0.5366951,0.8768898488120951,2023-02-11,25.756519303883366,86.4274766105735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.4274766105735,25.756519303883366]}"
20230211T044929_20230211T045113_T45RVJ_2_9_0,2977,2673,1932,2258,2238,2474,0.4175513092710545,0.05008489,-0.04564666,0.07511936339522547,2023-02-11,25.652898925433398,86.542146823988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.542146823988,25.652898925433398]}"
20230211T044929_20230211T045113_T45RVJ_2_11_0,2489,1890,1441,1544,1525,2826,2.78110303548525,0.2990117,-0.29336384,0.44846604619096864,2023-02-11,25.741058031954445,86.64899053957265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.64899053957265,25.741058031954445]}"
20230211T044929_20230211T045113_T45RVJ_2_25_0,3011,2505,2004,2124,2054,3915,3.8450413223140494,0.3117775,-0.29657227,0.4676271044476087,2023-02-11,26.116680375417918,86.7750022002761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.7750022002761,26.116680375417918]}"
20230211T044929_20230211T045113_T45RVJ_2_31_0,2476,1756,1660,1809,1542,4475,5.737480438184663,0.4874522,-0.42425206,0.7311175737432489,2023-02-11,25.86374600366304,86.8357668367509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.8357668367509,25.86374600366304]}"
20230211T044929_20230211T045113_T45RVJ_2_33_0,2591,1807,1754,1940,1628,4592,6.144278606965175,0.47652733,-0.4060012,0.7147335423197492,2023-02-11,26.156488208495432,86.41653356233715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.41653356233715,26.156488208495432]}"
20230211T044929_20230211T045113_T45RVJ_2_38_0,2771,2052,1688,1841,1572,4809,5.115360303413401,0.50728726,-0.4463158,0.7608712685105382,2023-02-11,26.127647475224002,86.02547942897066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.02547942897066,26.127647475224002]}"
20230211T044929_20230211T045113_T45RVJ_2_47_0,2588,1945,1169,1338,1218,4313,2.710632334909792,0.5595733,-0.5264555,0.8392841001536655,2023-02-11,25.495907087905184,86.62065197352018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.62065197352018,25.495907087905184]}"
20230211T044929_20230211T045113_T45RVJ_2_49_0,2382,1650,1129,1398,1182,5109,2.6288659793814433,0.6242251,-0.5703089,0.9362632122705238,2023-02-11,25.308008774376134,86.16604545464368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.16604545464368,25.308008774376134]}"
20230211T044929_20230211T045113_T45RWH_2_21_0,3294,2832,1632,1899,1958,3540,1.297146605444408,0.287741,-0.30170986,0.43157224697644814,2023-02-11,25.115300099257308,87.0191935082139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.0191935082139,25.115300099257308]}"
20230211T044929_20230211T045113_T45RWJ_2_3_0,3669,2968,2490,2610,2400,3922,-10.809659090909092,0.2407466,-0.20085731,0.36109134045077107,2023-02-11,26.205176723839898,87.64226357976696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.64226357976696,26.205176723839898]}"
20230211T044929_20230211T045113_T45RWJ_2_37_0,2662,1930,1922,2070,1808,4172,9.752475247524753,0.39531773,-0.33675104,0.5929270127915727,2023-02-11,25.94916546407544,87.3264548683133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.3264548683133,25.94916546407544]}"
20230211T044929_20230211T050134_T44RRN_2_2_0,3186,2594,1718,1960,1998,3410,1.4041368337311058,0.2610947,-0.2700186,0.39160580567625036,2023-02-11,25.110392004683597,84.74849862252218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74849862252218,25.110392004683597]}"
20230211T044929_20230211T050134_T44RRN_2_15_0,4329,3824,2054,2166,2772,3792,0.5079681274900398,0.15539305,-0.2729104,0.23307182572930157,2023-02-11,24.78773142793995,85.03161554260646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03161554260646,24.78773142793995]}"
20230211T044929_20230211T050134_T44RRN_2_19_0,3030,2165,1520,1705,1510,4832,3.331327717609306,0.52380955,-0.47835398,0.7856523452897124,2023-02-11,25.042613892193966,84.63446371941521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63446371941521,25.042613892193966]}"
20230211T044929_20230211T050134_T44RRN_2_30_0,3566,2820,1596,1874,1854,3586,1.5797154323239693,0.31838235,-0.31355312,0.47752963881996147,2023-02-11,24.929606131476618,84.63796351056507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63796351056507,24.929606131476618]}"
20230211T044929_20230211T050134_T44RRN_2_43_0,2950,2411,1586,1821,1780,3488,1.8777484608619175,0.32422173,-0.3139951,0.4862864192844263,2023-02-11,24.82698288339234,84.90503285047747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90503285047747,24.82698288339234]}"
20230211T044929_20230211T050134_T44RRN_2_45_0,3463,2725,1480,1602,1714,2920,1.4323040380047505,0.26025033,-0.29146394,0.3903333692955011,2023-02-11,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}"
20230211T044929_20230211T050134_T44RRN_2_48_0,2894,2123,1542,1783,1601,4460,2.856714628297362,0.47170433,-0.42880026,0.7074981440237564,2023-02-11,24.976795211066857,84.62985290020244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62985290020244,24.976795211066857]}"
20230211T044929_20230211T050134_T45RTH_2_2_0,3244,2768,1684,1950,1982,3258,1.2653708845696152,0.24351145,-0.25115207,0.365232325159813,2023-02-11,25.110392977465306,84.74857373563094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74857373563094,25.110392977465306]}"
20230211T044929_20230211T050134_T45RTH_2_15_0,4638,4119,2184,2252,2892,3902,0.5179487179487179,0.14866059,-0.2681183,0.22297446464051807,2023-02-11,24.78770995034834,85.03161154138597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03161154138597,24.78770995034834]}"
20230211T044929_20230211T050134_T45RTH_2_19_0,3071,2213,1539,1720,1555,4572,3.1952976064393135,0.49241063,-0.453274,0.7385556915544675,2023-02-11,25.042635625377436,84.63448305540332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63448305540332,25.042635625377436]}"
20230211T044929_20230211T050134_T45RTH_2_30_0,3770,3022,1628,1892,1832,3566,1.8454661558109833,0.32123008,-0.30670574,0.4818005001389275,2023-02-11,24.929593007845224,84.6379330931922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6379330931922,24.929593007845224]}"
